clv,Coverage,Gender,Income,Marital.Status,Monthly.Premium.Auto,Number.of.Open.Complaints,Number.of.Policies,Renew.Offer.Type,Total.Claim.Amount,Vehicle.Class
5483.89085,Basic,M,87777,Single,68,0,7,Offer1,257.708912,Two-Door Car
7244.497284,Basic,F,0,Single,103,0,3,Offer2,494.4,SUV
15558.44195,Basic,F,62922,Married,194,0,7,Offer1,1121.633645,Luxury Car
8945.689398,Basic,M,83761,Married,112,0,8,Offer1,270.227547,SUV
8441.667084,Basic,F,50801,Married,72,3,2,Offer2,43.419028,Four-Door Car
2798.834343,Basic,M,48675,Divorced,71,1,1,Offer1,340.8,Four-Door Car
7522.900704,Basic,M,55916,Married,63,0,2,Offer4,302.4,Four-Door Car
2594.7935,Basic,F,30064,Married,65,0,1,Offer1,296.852419,Two-Door Car
8991.124186,Extended,M,0,Single,127,0,4,Offer2,1176.285998,Sports Car
2332.095228,Basic,M,0,Single,67,0,1,Offer3,482.4,Four-Door Car
9244.351881,Extended,F,12081,Divorced,82,0,2,Offer3,548.064933,Two-Door Car
6290.699249,Extended,M,0,Single,95,0,5,Offer1,684,Two-Door Car
9880.097141,Extended,F,62326,Married,122,0,8,Offer1,96.00936,SUV
11790.49617,Basic,M,25251,Divorced,66,0,2,Offer2,316.8,Four-Door Car
5477.206072,Basic,F,21289,Married,71,0,3,Offer2,340.8,Four-Door Car
4014.332715,Extended,F,54054,Married,99,0,1,Offer2,5.661684,Four-Door Car
3674.56826,Extended,F,84814,Married,90,0,1,Offer4,512.816507,Four-Door Car
4714.044733,Basic,F,46097,Married,61,4,3,Offer2,197.074966,Four-Door Car
2754.143877,Basic,F,58705,Married,69,0,1,Offer4,48.956424,Two-Door Car
4563.859434,Basic,F,62010,Married,112,0,1,Offer2,537.6,SUV
7430.347681,Extended,M,61568,Married,93,0,3,Offer1,240.818954,Four-Door Car
2644.983484,Basic,M,90443,Divorced,66,0,1,Offer3,235.174197,Two-Door Car
2397.036098,Basic,F,22283,Divorced,65,0,1,Offer1,572.072106,Four-Door Car
5207.680496,Basic,M,74627,Married,65,0,6,Offer1,176.735323,Four-Door Car
5907.078117,Basic,F,47306,Married,74,0,3,Offer4,97.723235,Four-Door Car
5044.857229,Basic,M,59292,Married,64,0,4,Offer2,218.491318,Two-Door Car
3090.13236,Extended,F,23970,Married,77,0,1,Offer2,43.959921,Four-Door Car
8514.394994,Basic,M,48428,Married,72,1,2,Offer2,223.728018,Four-Door Car
20925.89544,Basic,F,44342,Married,74,0,2,Offer4,355.2,Four-Door Car
3515.456573,Basic,M,0,Single,103,2,1,Offer3,741.6,Sports Car
17666.56543,Basic,F,0,Single,74,0,2,Offer1,355.2,Two-Door Car
4726.869327,Extended,F,13037,Married,124,0,1,Offer2,839.348464,SUV
5284.509533,Basic,M,71960,Single,67,0,9,Offer2,151.495249,Two-Door Car
2990.330995,Basic,F,73137,Married,74,1,1,Offer1,227.797105,Four-Door Car
3548.071725,Extended,M,0,Married,96,0,1,Offer1,446.122702,Four-Door Car
6371.320461,Extended,M,23797,Married,81,0,3,Offer2,388.8,Four-Door Car
5372.351967,Basic,M,70286,Married,67,0,3,Offer2,130.143497,Four-Door Car
5165.202368,Extended,F,12904,Married,132,0,1,Offer1,633.6,SUV
8264.747863,Basic,F,42045,Married,103,0,3,Offer1,40.839965,SUV
5193.770572,Basic,F,24948,Married,65,0,4,Offer2,280.352767,Four-Door Car
8099.571213,Basic,M,25452,Single,107,0,3,Offer1,954.688499,Sports Car
8845.073706,Basic,F,95850,Married,109,0,3,Offer1,328.502498,Sports Car
8295.977271,Basic,M,73556,Divorced,104,0,9,Offer1,497.684017,SUV
9344.431622,Basic,F,0,Married,64,1,2,Offer2,307.2,Two-Door Car
5081.741976,Basic,F,0,Married,69,0,7,Offer3,93.697638,Two-Door Car
5363.531017,Basic,F,43879,Single,69,0,5,Offer1,242.133552,Four-Door Car
2429.600516,Basic,F,23941,Married,61,0,1,Offer3,292.8,Four-Door Car
7183.071115,Basic,M,14390,Single,65,0,2,Offer1,402.778867,Four-Door Car
5376.88732,Basic,M,30039,Single,70,0,9,Offer3,498.612632,Four-Door Car
7019.177186,Basic,M,26806,Married,63,0,2,Offer1,302.4,Four-Door Car
7079.170237,Extended,F,24450,Married,90,0,4,Offer3,250.959093,Four-Door Car
2415.83485,Basic,F,0,Married,64,0,1,Offer2,360.217299,Four-Door Car
8193.160528,Basic,M,89219,Single,73,4,2,Offer2,350.4,Four-Door Car
6952.651187,Basic,F,0,Single,73,3,2,Offer2,525.6,Four-Door Car
7465.980556,Basic,M,0,Single,109,0,8,Offer3,784.8,SUV
13220.80421,Basic,M,29504,Married,117,0,2,Offer1,809.039071,SUV
4014.9185,Basic,F,0,Single,113,0,1,Offer2,1305.275432,SUV
8744.727173,Basic,M,61706,Married,110,0,7,Offer3,223.905524,SUV
5948.98896,Premium,F,88122,Married,148,0,1,Offer2,840.231575,SUV
5520.149969,Basic,F,26129,Divorced,70,0,3,Offer1,419.187114,Four-Door Car
5040.775434,Basic,F,22350,Married,66,0,5,Offer1,316.8,Two-Door Car
5654.593045,Extended,F,0,Single,83,0,7,Offer3,597.6,Four-Door Car
8896.500265,Basic,F,26201,Married,112,0,8,Offer4,168.901895,SUV
8715.945469,Extended,M,0,Single,84,0,2,Offer3,604.8,Four-Door Car
7868.808884,Basic,F,0,Married,107,0,7,Offer1,513.6,SUV
6878.008403,Extended,M,39020,Married,87,0,5,Offer3,485.01384,Four-Door Car
6411.675304,Extended,F,47606,Divorced,81,0,4,Offer3,388.8,Two-Door Car
10144.3094,Extended,F,27231,Married,88,0,2,Offer1,422.4,Four-Door Car
8575.961719,Extended,F,39946,Divorced,218,0,1,Offer1,1046.4,Luxury SUV
4510.542608,Basic,M,84300,Married,111,0,1,Offer2,202.22495,SUV
3746.751625,Extended,F,41479,Married,94,1,1,Offer2,19.575683,Two-Door Car
5479.555081,Basic,M,56005,Married,68,1,3,Offer1,326.4,Four-Door Car
7164.011997,Basic,M,0,Single,108,0,9,Offer1,1260.456194,SUV
13265.51039,Basic,F,99617,Married,109,0,2,Offer3,74.934678,SUV
5246.278375,Basic,F,28909,Married,66,0,8,Offer1,456.702735,Two-Door Car
4556.068318,Basic,M,25617,Divorced,63,0,3,Offer2,302.4,Two-Door Car
2751.250209,Basic,M,86788,Single,70,0,1,Offer2,336,Four-Door Car
2914.09461,Extended,M,28523,Married,77,0,1,Offer3,369.6,Four-Door Car
5824.767025,Basic,F,38492,Married,72,0,3,Offer2,207.901654,Four-Door Car
5755.18214,Basic,F,97657,Married,71,0,8,Offer2,107.325235,Two-Door Car
2424.690776,Basic,M,49008,Married,61,1,1,Offer1,292.8,Four-Door Car
5138.244998,Basic,F,72264,Married,64,0,9,Offer3,272.649844,Four-Door Car
6047.02516,Extended,M,20396,Married,76,1,4,Offer1,364.8,Four-Door Car
6106.468745,Premium,F,60234,Married,152,0,1,Offer3,136.217066,SUV
3329.887725,Extended,M,75556,Married,84,0,1,Offer2,498.927007,Four-Door Car
5095.365993,Basic,F,69461,Single,64,0,6,Offer3,101.417253,Two-Door Car
4471.747876,Basic,M,0,Single,68,2,9,Offer1,489.6,Four-Door Car
8773.507548,Extended,M,0,Single,87,0,2,Offer4,626.4,Four-Door Car
10351.37265,Extended,F,73895,Married,129,0,7,Offer4,825.416826,SUV
10408.96865,Basic,M,20228,Divorced,101,1,2,Offer1,523.815839,SUV
8201.330033,Basic,F,81785,Divorced,67,0,2,Offer1,321.6,Four-Door Car
2248.449633,Basic,F,24910,Single,63,1,1,Offer1,347.857619,Four-Door Car
5205.024842,Basic,M,32946,Married,66,0,6,Offer1,316.8,Two-Door Car
15306.13396,Basic,F,83868,Married,189,0,7,Offer1,134.836237,Luxury Car
8002.308333,Basic,F,0,Married,107,0,3,Offer1,513.6,SUV
4553.185557,Extended,M,0,Married,124,0,1,Offer1,714.494746,SUV
5354.365535,Basic,F,17099,Married,69,0,9,Offer1,331.2,Four-Door Car
7449.855125,Extended,F,0,Single,206,0,1,Offer2,1483.2,Luxury SUV
3112.049841,Extended,M,33046,Married,79,0,1,Offer4,181.538354,Four-Door Car
4386.277558,Basic,M,10621,Single,67,0,5,Offer1,321.6,Four-Door Car
4865.848218,Basic,M,21498,Married,63,0,9,Offer2,302.4,Four-Door Car
6993.380588,Basic,M,0,Single,66,0,2,Offer1,439.701118,Four-Door Car
5860.48309,Basic,F,36889,Married,74,1,3,Offer1,192.186026,Four-Door Car
9115.57169,Basic,F,69588,Married,114,0,6,Offer1,173.080024,SUV
5300.686394,Basic,M,26585,Married,69,0,4,Offer1,308.651195,Four-Door Car
3630.269217,Basic,F,0,Single,101,0,1,Offer2,727.2,SUV
8819.018934,Basic,M,99845,Married,110,1,8,Offer2,528,SUV
5389.499465,Extended,M,66429,Married,136,0,1,Offer2,57.712985,Sports Car
3123.080994,Basic,M,0,Married,101,4,1,Offer1,960.115399,SUV
2435.321545,Basic,F,43721,Married,61,0,1,Offer2,292.8,Four-Door Car
8754.233404,Basic,M,51209,Married,109,0,6,Offer1,39.49793,SUV
2628.563096,Basic,F,84498,Married,65,0,1,Offer2,255.210049,Four-Door Car
6669.184698,Basic,M,0,Married,65,1,2,Offer3,312,Four-Door Car
6765.800532,Extended,M,59034,Married,85,0,3,Offer1,378.75258,Four-Door Car
10013.77995,Extended,F,0,Married,135,0,3,Offer2,773.690268,Sports Car
11288.17204,Basic,F,96399,Married,70,0,2,Offer2,307.89535,Four-Door Car
4686.469674,Basic,M,58089,Married,118,0,1,Offer1,566.4,SUV
7131.731291,Basic,M,0,Single,103,0,3,Offer3,741.6,Sports Car
9051.712161,Premium,M,60964,Married,113,0,4,Offer3,327.723713,Four-Door Car
5306.162741,Basic,M,42871,Married,67,0,6,Offer3,321.6,Four-Door Car
5133.635886,Basic,M,38795,Married,65,0,3,Offer2,98.354737,Four-Door Car
11124.60499,Premium,M,0,Single,112,0,2,Offer3,806.4,Two-Door Car
7285.103913,Extended,M,57134,Married,91,1,8,Offer1,436.8,Two-Door Car
14627.92807,Extended,F,40711,Married,121,0,2,Offer3,580.8,SUV
17086.75371,Basic,M,26334,Married,63,2,2,Offer2,453.6,Two-Door Car
4298.378567,Basic,F,31414,Married,116,4,1,Offer1,556.8,SUV
5018.894421,Basic,F,74423,Married,62,0,5,Offer2,50.800186,Four-Door Car
7200.664877,Basic,F,0,Married,66,0,2,Offer2,316.8,Four-Door Car
9591.028253,Extended,F,0,Married,128,0,6,Offer1,150.952506,SUV
3240.667531,Extended,F,30646,Married,81,0,1,Offer1,128.57791,Four-Door Car
8906.50609,Basic,F,0,Single,118,0,3,Offer2,566.4,SUV
2499.036551,Basic,F,28264,Divorced,63,0,1,Offer2,364.622773,Two-Door Car
8167.992322,Premium,F,0,Single,117,0,6,Offer1,842.4,Two-Door Car
5811.61185,Extended,F,0,Married,79,0,8,Offer3,304.550129,Four-Door Car
18732.2012,Basic,F,70187,Married,117,0,2,Offer3,632.16097,Sports Car
5260.623466,Basic,F,31006,Divorced,67,0,4,Offer2,321.6,Four-Door Car
8869.631143,Basic,F,0,Married,119,0,4,Offer1,571.2,SUV
2878.846941,Extended,M,0,Single,85,0,1,Offer3,612,Four-Door Car
2810.957053,Basic,M,20371,Married,71,1,1,Offer4,340.8,Four-Door Car
2701.039719,Basic,F,39141,Married,68,0,1,Offer2,402.456296,Four-Door Car
2449.580048,Basic,M,0,Single,69,0,1,Offer3,496.8,Four-Door Car
9445.925985,Extended,M,76837,Divorced,78,0,2,Offer4,23.788022,Four-Door Car
4414.577688,Basic,F,0,Single,61,0,7,Offer3,643.877067,Four-Door Car
6785.536334,Premium,F,0,Single,197,0,1,Offer1,1439.676002,Sports Car
3600.934326,Basic,F,25147,Single,101,0,1,Offer1,694.598288,SUV
7452.939191,Basic,F,0,Single,106,0,4,Offer1,763.2,SUV
12723.15311,Basic,M,34665,Married,64,0,2,Offer2,450.85948,Two-Door Car
4312.642503,Basic,F,25404,Divorced,112,0,1,Offer1,578.175234,SUV
12148.94098,Basic,F,37025,Married,101,0,2,Offer3,427.243803,SUV
3549.747466,Basic,M,0,Married,100,1,1,Offer2,480,SUV
6153.394838,Premium,F,23939,Married,160,1,1,Offer1,768,SUV
6272.416823,Extended,M,76673,Divorced,80,1,4,Offer1,56.082107,Four-Door Car
2851.161121,Basic,F,55274,Married,71,0,1,Offer2,484.728153,Two-Door Car
6781.125672,Extended,F,30324,Divorced,86,0,8,Offer1,143.943749,Four-Door Car
4985.239225,Basic,F,31702,Married,63,1,7,Offer1,302.4,Four-Door Car
6725.043747,Extended,F,0,Single,95,0,5,Offer1,684,Four-Door Car
5838.89915,Basic,M,81082,Married,73,0,4,Offer2,281.295903,Four-Door Car
12206.89208,Premium,F,17705,Married,108,1,2,Offer2,668.73901,Two-Door Car
14196.96535,Basic,F,77738,Married,118,0,2,Offer2,463.457352,SUV
2670.797821,Basic,F,0,Single,72,0,1,Offer1,366.277224,Four-Door Car
8033.910862,Basic,F,70311,Married,66,0,2,Offer1,341.395103,Two-Door Car
9685.542977,Extended,F,66022,Married,239,0,1,Offer4,538.229502,Luxury Car
10453.2558,Extended,F,73604,Divorced,88,0,2,Offer2,398.19284,Two-Door Car
5406.694854,Basic,M,21855,Married,74,1,6,Offer1,355.2,Four-Door Car
2671.166649,Basic,F,23305,Married,68,0,1,Offer2,127.157137,Four-Door Car
3531.348165,Extended,M,0,Single,98,0,1,Offer2,958.502743,Two-Door Car
4835.569505,Basic,M,0,Single,71,0,6,Offer3,511.2,Four-Door Car
13422.06378,Basic,F,65024,Married,67,0,2,Offer2,189.869329,Four-Door Car
2424.224662,Basic,F,22590,Single,67,0,1,Offer1,85.68352,Two-Door Car
2983.110414,Extended,M,0,Single,91,0,1,Offer4,436.8,Four-Door Car
14723.40712,Extended,F,38401,Married,92,0,2,Offer1,441.6,Four-Door Car
8438.463783,Basic,M,25539,Married,112,0,3,Offer1,585.069825,SUV
14435.67365,Premium,M,60880,Married,119,0,2,Offer1,109.906628,Two-Door Car
2690.069754,Basic,M,87313,Divorced,67,0,1,Offer2,321.6,Four-Door Car
7948.544751,Basic,M,23916,Married,68,0,2,Offer4,481.113765,Two-Door Car
11378.88711,Extended,F,34854,Married,95,0,2,Offer2,456,Four-Door Car
5219.754045,Basic,F,48203,Divorced,66,0,6,Offer4,413.238845,Four-Door Car
9486.037005,Extended,M,25322,Divorced,126,0,3,Offer3,886.033554,Sports Car
4762.557323,Basic,F,16656,Married,63,1,9,Offer1,302.4,Two-Door Car
4975.171042,Extended,F,44723,Married,124,0,1,Offer1,341.088276,SUV
4422.615495,Basic,M,35979,Single,116,2,1,Offer3,556.8,Sports Car
4849.697945,Basic,F,36413,Married,61,0,3,Offer1,153.013115,Four-Door Car
19237.69976,Basic,M,0,Single,196,0,2,Offer2,2092.523421,Luxury Car
8518.549119,Basic,F,0,Married,112,1,8,Offer2,537.6,Sports Car
5194.654884,Basic,M,51883,Married,66,0,9,Offer2,623.751121,Two-Door Car
2538.62632,Basic,M,18608,Divorced,71,0,1,Offer2,340.8,Four-Door Car
14070.63897,Extended,F,0,Single,127,0,2,Offer1,677.868206,SUV
2748.933734,Basic,M,55964,Divorced,69,0,1,Offer2,496.8,Four-Door Car
6006.211611,Basic,M,85510,Married,74,0,4,Offer1,355.2,Four-Door Car
3286.440915,Extended,M,30706,Married,84,0,1,Offer2,225.654806,Four-Door Car
2648.350463,Basic,F,29587,Married,69,0,1,Offer4,331.2,Two-Door Car
20936.33105,Basic,M,20309,Divorced,181,0,2,Offer1,1579.854155,Luxury Car
7194.233091,Basic,M,0,Single,71,0,2,Offer1,599.375099,Four-Door Car
11435.23124,Basic,F,12470,Married,103,1,2,Offer1,618.688651,SUV
4064.107529,Basic,M,0,Married,107,0,1,Offer4,513.6,Sports Car
5893.368906,Basic,F,86498,Married,74,1,5,Offer3,8.529778,Two-Door Car
8256.2978,Basic,F,62902,Married,69,0,2,Offer2,159.383042,Two-Door Car
8061.198798,Basic,M,57293,Married,102,0,7,Offer1,347.996042,Sports Car
9333.076001,Extended,F,0,Single,129,0,3,Offer1,928.8,Sports Car
2460.167359,Basic,F,69241,Married,61,0,1,Offer3,47.95916,Four-Door Car
4929.549699,Basic,M,25632,Married,63,0,7,Offer2,351.270869,Two-Door Car
2866.824929,Basic,F,87428,Divorced,72,0,1,Offer2,224.483337,Four-Door Car
8429.491575,Basic,M,98796,Married,104,0,3,Offer4,499.2,SUV
8052.243508,Premium,M,78617,Married,101,0,3,Offer4,233.169575,Four-Door Car
4916.479717,Basic,F,0,Single,65,0,7,Offer1,312,Two-Door Car
5386.969384,Basic,M,93893,Married,67,0,8,Offer3,98.66095,Four-Door Car
3508.905811,Extended,M,23629,Married,88,0,1,Offer3,633.6,Four-Door Car
6511.103163,Extended,M,0,Single,91,0,8,Offer3,655.404481,Two-Door Car
4335.676738,Basic,M,30574,Single,114,1,1,Offer3,396.105473,Sports Car
3673.525732,Extended,F,69555,Single,92,0,1,Offer1,255.277041,Four-Door Car
7426.462927,Extended,M,19634,Married,98,0,6,Offer1,470.4,Two-Door Car
2640.488905,Basic,M,15776,Married,69,0,1,Offer2,337.596914,Two-Door Car
4889.765364,Basic,F,46819,Divorced,62,0,5,Offer1,157.990123,Four-Door Car
10537.40467,Basic,F,47950,Married,65,0,2,Offer3,301.867895,Four-Door Car
6385.617852,Basic,F,0,Single,63,1,2,Offer1,302.4,Two-Door Car
4564.512659,Basic,F,12626,Single,69,4,3,Offer4,331.2,Four-Door Car
4772.943848,Extended,M,20993,Divorced,133,0,1,Offer2,638.4,SUV
10387.24599,Extended,M,24392,Married,93,0,2,Offer2,446.4,Four-Door Car
4984.618655,Basic,M,86305,Married,62,0,5,Offer2,80.73124,Four-Door Car
6600.477951,Basic,M,0,Single,110,3,7,Offer1,1011.772647,Sports Car
2591.749798,Basic,F,56701,Married,65,0,1,Offer4,333.441673,Four-Door Car
8355.642928,Basic,M,57074,Married,105,0,3,Offer2,80.129332,SUV
5142.04553,Basic,M,0,Single,72,0,8,Offer2,345.6,Two-Door Car
5205.256308,Basic,F,53614,Married,65,1,5,Offer1,725.849253,Four-Door Car
14816.95159,Extended,M,0,Divorced,135,0,2,Offer1,648,SUV
12812.43898,Extended,M,0,Single,128,0,2,Offer2,789.775123,SUV
2472.227293,Basic,M,76441,Single,62,0,1,Offer2,294.258612,Four-Door Car
9336.123495,Premium,M,45262,Married,117,0,7,Offer1,842.4,Four-Door Car
14980.04626,Extended,F,0,Single,222,0,8,Offer1,1123.485329,Luxury Car
4773.656279,Basic,F,27725,Married,63,4,4,Offer1,302.4,Four-Door Car
4698.521352,Premium,M,27985,Married,117,0,1,Offer4,561.6,Two-Door Car
3491.26162,Extended,F,29673,Single,92,2,1,Offer2,328.348506,Two-Door Car
4505.842815,Basic,M,24790,Married,113,0,1,Offer3,767.242337,SUV
5765.502751,Basic,F,57846,Single,73,1,3,Offer1,481.014309,Four-Door Car
7685.652168,Premium,M,0,Single,111,0,3,Offer3,799.2,Four-Door Car
2309.876793,Basic,F,0,Divorced,61,0,1,Offer1,32.454659,Four-Door Car
6582.286333,Premium,M,10738,Single,109,4,3,Offer1,852.256188,Four-Door Car
2860.440918,Extended,M,45587,Divorced,81,5,1,Offer3,380.595522,Four-Door Car
5039.435344,Basic,F,82940,Single,63,0,3,Offer3,332.847984,Four-Door Car
3979.282641,Basic,M,42633,Married,101,0,1,Offer1,285.048692,SUV
6273.911874,Extended,F,18577,Divorced,86,0,6,Offer1,412.8,Four-Door Car
14435.67365,Premium,M,60880,Married,119,0,2,Offer1,109.906628,Two-Door Car
19339.20282,Basic,M,22582,Married,61,0,2,Offer2,292.8,Four-Door Car
6872.043512,Basic,F,0,Single,64,0,2,Offer1,585.058877,Four-Door Car
7613.706014,Basic,M,25944,Divorced,70,0,2,Offer4,336,Four-Door Car
6369.262355,Extended,M,34498,Single,83,0,7,Offer2,398.4,Two-Door Car
14255.23041,Extended,F,31027,Single,124,1,2,Offer1,597.578875,SUV
2469.088506,Basic,M,0,Single,71,0,1,Offer1,484.87847,Four-Door Car
3451.25106,Extended,M,45609,Married,87,0,1,Offer4,246.515921,Two-Door Car
13736.1325,Premium,F,16181,Divorced,181,0,8,Offer1,1261.319869,SUV
6360.649533,Premium,M,41195,Married,160,0,1,Offer4,323.1897,SUV
4770.984146,Basic,F,76194,Single,119,0,1,Offer1,388.313599,SUV
10296.9965,Extended,F,0,Single,138,0,9,Offer2,666.977979,SUV
3237.923545,Extended,F,60097,Single,82,0,1,Offer3,278.735779,Four-Door Car
5254.019142,Basic,F,95017,Married,65,0,3,Offer2,324.99944,Four-Door Car
10129.50677,Basic,F,0,Married,68,0,2,Offer4,326.4,Four-Door Car
2228.525238,Basic,F,0,Single,64,0,1,Offer4,744.924331,Four-Door Car
16501.06524,Extended,F,83547,Married,137,1,2,Offer1,75.663572,SUV
2178.520191,Basic,M,0,Single,65,0,1,Offer1,319.49223,Four-Door Car
14642.14003,Basic,M,57561,Married,62,1,2,Offer1,298.430234,Four-Door Car
5049.765309,Basic,F,10180,Married,65,0,4,Offer1,455.654032,Two-Door Car
3544.541005,Extended,M,40658,Single,90,0,1,Offer3,502.873215,Two-Door Car
3210.136249,Extended,F,23554,Divorced,86,0,1,Offer4,412.8,Four-Door Car
4531.366283,Premium,F,0,Married,119,0,1,Offer1,571.2,Four-Door Car
3373.869214,Extended,M,28989,Married,85,0,1,Offer2,408,Four-Door Car
5451.802287,Basic,M,55898,Married,69,0,6,Offer1,441.951758,Two-Door Car
3045.05813,Extended,F,53441,Married,76,0,1,Offer4,364.8,Two-Door Car
2715.68743,Basic,M,20848,Married,71,0,1,Offer4,350.143872,Four-Door Car
3802.994357,Basic,F,0,Single,108,0,1,Offer1,932.654942,Sports Car
5498.940679,Basic,M,22520,Married,73,0,3,Offer1,350.4,Four-Door Car
7901.427389,Extended,M,99711,Married,98,0,7,Offer2,11.549207,Four-Door Car
8596.567628,Basic,F,25785,Single,112,1,4,Offer1,537.6,SUV
3964.527997,Basic,M,62638,Married,100,0,1,Offer2,441.988868,SUV
8262.629249,Basic,F,0,Single,113,0,3,Offer1,813.6,SUV
6676.726314,Extended,M,56875,Married,84,0,6,Offer3,145.448401,Two-Door Car
2750.878284,Basic,M,93102,Married,68,0,1,Offer4,578.945761,Two-Door Car
5495.183322,Basic,M,25564,Divorced,71,0,6,Offer1,228.515513,Four-Door Car
2471.278718,Basic,F,29918,Married,62,0,1,Offer4,108.892382,Four-Door Car
4128.385865,Basic,F,95891,Married,102,0,1,Offer1,34.235959,SUV
15234.7459,Extended,M,72988,Married,127,0,2,Offer3,276.503559,SUV
6366.225775,Extended,M,44368,Married,80,0,3,Offer2,384,Two-Door Car
6575.451884,Extended,M,84146,Married,82,0,7,Offer4,464.714188,Four-Door Car
7425.269244,Basic,M,36259,Married,63,0,2,Offer4,302.4,Four-Door Car
3924.416277,Basic,M,56480,Single,101,0,1,Offer3,617.650751,SUV
8660.838974,Basic,F,79674,Married,107,0,3,Offer3,9.275859,SUV
8130.651447,Basic,M,61036,Married,68,0,2,Offer3,413.25233,Two-Door Car
12751.27591,Basic,F,33235,Single,110,0,2,Offer1,113.804117,SUV
4170.687348,Basic,F,29462,Single,107,1,1,Offer2,513.6,SUV
6405.738932,Extended,M,48131,Divorced,82,0,3,Offer1,393.6,Four-Door Car
3573.291869,Basic,F,0,Single,109,1,1,Offer1,523.2,SUV
9095.049868,Basic,M,37937,Married,116,0,5,Offer2,556.8,SUV
4794.116328,Basic,F,70012,Married,119,0,1,Offer4,755.19863,SUV
14435.67365,Premium,M,60880,Married,119,0,2,Offer1,109.906628,Two-Door Car
8166.512251,Extended,M,0,Single,82,0,2,Offer2,590.4,Four-Door Car
8807.609658,Basic,M,59762,Divorced,113,0,3,Offer3,542.4,SUV
9061.63365,Basic,M,0,Single,65,0,2,Offer1,413.288528,Four-Door Car
8256.2978,Basic,F,62902,Married,69,0,2,Offer2,159.383042,Two-Door Car
19327.87406,Extended,F,57245,Single,124,0,2,Offer2,681.577742,Sports Car
7050.972166,Premium,F,39040,Married,174,0,1,Offer2,835.2,SUV
2409.7007,Basic,M,0,Single,70,0,1,Offer1,504,Four-Door Car
5519.513075,Basic,F,70914,Married,68,0,3,Offer1,77.695518,Four-Door Car
10090.40808,Extended,F,97238,Divorced,126,0,3,Offer3,604.8,SUV
2590.840183,Basic,F,0,Married,67,0,1,Offer1,321.6,Four-Door Car
4957.1612,Basic,F,0,Divorced,67,0,7,Offer2,321.6,Four-Door Car
4014.453113,Extended,F,37384,Married,99,0,1,Offer2,475.2,Four-Door Car
5601.138061,Basic,M,42360,Single,71,0,8,Offer1,99.509191,Four-Door Car
7370.61684,Basic,F,67871,Married,61,0,2,Offer1,10.475529,Four-Door Car
15503.72309,Basic,F,29932,Married,64,0,2,Offer1,319.710124,Two-Door Car
5384.731816,Extended,M,0,Divorced,78,0,5,Offer3,748.774773,Four-Door Car
4050.280057,Premium,M,82758,Married,101,0,1,Offer2,179.430114,Two-Door Car
