track_popularity,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_m
low,r&b,neo soul,0.618,0.688,5,-5.867,minor,0.0477,0.409,6.32E-06,0.3,0.561,78.311,4.864666667
low,r&b,neo soul,0.469,0.654,10,-5.268,major,0.03,0.174,0.0103,0.125,0.338,117.975,4.934666667
low,r&b,neo soul,0.421,0.212,9,-14.228,minor,0.0387,0.535,1.03E-05,0.16,0.449,210.41,3.044
low,r&b,neo soul,0.554,0.313,4,-8.542,major,0.0352,0.844,5.76E-05,0.105,0.507,82.672,2.742666667
low,r&b,neo soul,0.254,0.672,3,-6.158,minor,0.0446,0.154,0.0142,0.205,0.771,177.194,3.19555
low,r&b,neo soul,0.55,0.305,2,-12.922,major,0.037,0.681,0.00302,0.0954,0.205,139.933,3.541116667
low,r&b,neo soul,0.608,0.767,8,-4.988,major,0.0451,0.32,2.10E-06,0.178,0.61,85.982,3.011116667
low,r&b,neo soul,0.531,0.676,11,-6.173,minor,0.0299,0.0156,0.00287,0.0988,0.544,136.759,3.412216667
low,r&b,neo soul,0.508,0.362,0,-9.688,major,0.0262,0.738,0.000998,0.0922,0.328,107.459,3.376
low,r&b,neo soul,0.664,0.674,11,-8.307,minor,0.0302,0.0182,0.203,0.0739,0.234,104.002,2.7578
low,r&b,neo soul,0.415,0.613,6,-4.921,minor,0.104,0.000836,0.00482,0.212,0.591,135.869,4.262
high,r&b,neo soul,0.629,0.58,7,-6.208,minor,0.0278,0.357,0.000353,0.436,0.655,110.264,3.505
low,r&b,neo soul,0.3,0.256,9,-10.452,major,0.0398,0.906,0.0177,0.0796,0.179,78.244,2.80755
low,r&b,neo soul,0.361,0.193,5,-10.641,minor,0.0566,0.952,0.213,0.111,0.371,172.447,3.15735
low,r&b,neo soul,0.427,0.465,6,-6.595,major,0.0291,0.461,5.52E-05,0.154,0.458,112.137,3.439783333
low,r&b,neo soul,0.373,0.587,7,-6.996,minor,0.0348,0.179,0,0.109,0.541,107.918,3.353333333
low,r&b,neo soul,0.502,0.451,4,-7.423,minor,0.0438,0.283,0,0.154,0.531,140.474,3.613333333
low,r&b,neo soul,0.579,0.367,1,-11.888,minor,0.0364,0.0859,4.38E-06,0.258,0.474,76.333,2.703333333
low,r&b,neo soul,0.584,0.216,7,-15.301,major,0.0415,0.873,0.000868,0.109,0.151,106.755,3.508666667
low,r&b,neo soul,0.557,0.665,6,-6.19,minor,0.0328,0.324,0.000281,0.0713,0.437,75.805,3.649783333
low,r&b,neo soul,0.657,0.371,5,-9.186,major,0.0359,0.367,0.0459,0.157,0.709,134.867,2.862883333
low,r&b,neo soul,0.331,0.45,5,-8.743,major,0.0363,0.514,0.118,0.1,0.548,168.683,3.475783333
low,r&b,neo soul,0.41,0.449,0,-8.14,major,0.0346,0.00584,0.00133,0.067,0.307,148.119,5.71665
low,r&b,neo soul,0.534,0.559,9,-5.22,major,0.0358,0.567,0,0.111,0.746,69.878,2.934
low,r&b,neo soul,0.85,0.468,2,-9.09,minor,0.039,0.547,0.0667,0.106,0.76,106.974,2.681783333
low,r&b,neo soul,0.422,0.828,6,-6.476,minor,0.0473,0.294,0.00137,0.127,0.385,110.447,2.96145
low,r&b,neo soul,0.611,0.415,5,-11.024,major,0.0335,0.742,0.0609,0.363,0.542,171.882,3.438883333
low,r&b,neo soul,0.389,0.456,2,-8.54,minor,0.029,0.216,2.67E-05,0.112,0.275,169.822,3.490883333
low,r&b,neo soul,0.558,0.419,7,-9.974,major,0.0429,0.785,3.99E-06,0.0894,0.31,80.068,3.812166667
low,r&b,neo soul,0.505,0.598,6,-6.654,major,0.0302,0.297,1.66E-05,0.082,0.226,76.001,3.143116667
low,r&b,neo soul,0.559,0.301,9,-9.066,major,0.0297,0.055,0.00979,0.101,0.177,116.123,4.072216667
low,r&b,neo soul,0.465,0.551,6,-6.254,major,0.0381,0.0187,0,0.109,0.186,118.369,3.889233333
low,r&b,neo soul,0.484,0.528,0,-6.951,major,0.0424,0.398,2.57E-05,0.107,0.408,109.361,3.707116667
low,r&b,neo soul,0.456,0.217,11,-13.567,major,0.0294,0.661,0,0.111,0.0765,94.323,4.489516667
low,r&b,neo soul,0.407,0.15,3,-14.115,major,0.0505,0.693,1.84E-05,0.288,0.377,149.565,2.604
low,r&b,neo soul,0.518,0.793,3,-5.58,major,0.0875,0.196,5.05E-05,0.284,0.656,151.879,4.653783333
low,r&b,neo soul,0.659,0.498,2,-5.712,major,0.0254,0.688,0.221,0.136,0.324,119.994,3.1019
low,r&b,neo soul,0.767,0.666,11,-10.223,minor,0.0545,0.0422,0.00276,0.0743,0.937,154.511,3.708883333
low,r&b,neo soul,0.305,0.506,11,-5.858,major,0.0372,0.278,6.33E-05,0.899,0.22,138.489,4.757316667
low,r&b,neo soul,0.583,0.317,0,-10.231,major,0.0372,0.475,0.000773,0.109,0.358,111.514,3.45505
low,r&b,neo soul,0.582,0.232,4,-11.693,major,0.0451,0.876,1.32E-06,0.107,0.238,131.599,3.134666667
low,r&b,neo soul,0.414,0.494,10,-6.18,major,0.0275,0.0547,0.000345,0.0941,0.275,139.096,4.546666667
low,r&b,neo soul,0.393,0.44,6,-6.225,major,0.0489,0.0778,2.25E-06,0.0817,0.311,140.188,4.98445
low,r&b,neo soul,0.508,0.502,0,-5.125,major,0.0322,0.705,4.68E-05,0.145,0.49,136.409,2.700666667
low,r&b,neo soul,0.458,0.54,5,-6.457,minor,0.027,0.715,0.000428,0.115,0.657,142.218,3.18675
low,r&b,neo soul,0.503,0.211,5,-18.197,major,0.0324,0.878,0,0.0829,0.296,71.283,3.093333333
low,r&b,neo soul,0.556,0.312,0,-10.521,minor,0.107,0.559,0.000171,0.659,0.378,135.814,3.6908
high,r&b,neo soul,0.479,0.416,4,-11.451,minor,0.124,0.457,1.72E-05,0.118,0.514,79.593,2.084883333
low,r&b,neo soul,0.331,0.607,0,-4.786,major,0.0676,0.0812,1.59E-05,0.23,0.118,158.737,4.05355
low,r&b,neo soul,0.551,0.623,6,-6.994,major,0.0474,0.0875,0,0.0917,0.48,82.921,3.346883333
low,r&b,neo soul,0.233,0.645,8,-5.456,major,0.0334,0.237,2.39E-05,0.378,0.31,187.281,3.274216667
low,r&b,neo soul,0.39,0.631,9,-4.701,minor,0.0769,0.209,0,0.277,0.197,123.042,4.1424
low,r&b,neo soul,0.398,0.471,8,-8.137,major,0.077,0.191,0,0.413,0.431,187.746,3.67
low,r&b,neo soul,0.506,0.441,2,-7.911,major,0.0506,0.542,0.000537,0.109,0.507,198.814,3.259116667
low,r&b,neo soul,0.501,0.58,7,-6.966,minor,0.0341,0.251,3.17E-05,0.46,0.587,82.734,2.313783333
low,r&b,neo soul,0.646,0.277,9,-12.914,minor,0.0555,0.635,0.000218,0.105,0.466,109.084,3.923116667
low,r&b,neo soul,0.531,0.452,0,-6.835,minor,0.0251,0.447,2.24E-05,0.0896,0.49,82.158,3.59955
low,r&b,neo soul,0.594,0.276,3,-10.726,minor,0.0262,0.309,0,0.0829,0.602,106.37,2.64555
low,r&b,neo soul,0.474,0.526,6,-7.451,minor,0.0323,0.00412,1.95E-05,0.335,0.597,172.084,3.937566667
low,r&b,neo soul,0.669,0.487,7,-6.317,major,0.0323,0.114,0.00739,0.268,0.186,116.987,4.173566667
low,r&b,neo soul,0.373,0.0474,0,-13.564,major,0.0378,0.961,0,0.113,0.154,74.868,3.986216667
low,r&b,neo soul,0.422,0.171,1,-13.864,minor,0.0352,0.169,1.68E-05,0.127,0.363,187.002,2.990216667
low,edm,electro house,0.677,0.926,0,-3.307,major,0.0456,0.00298,0.507,0.337,0.108,128.014,4.81445
low,edm,electro house,0.597,0.96,7,-1.94,minor,0.0627,9.38E-05,0.89,0.325,0.144,127.016,3.877283333
low,edm,electro house,0.601,0.99,6,-3.016,major,0.337,0.00116,0.52,0.124,0.192,127.958,2.46875
low,edm,electro house,0.836,0.926,2,-3.728,major,0.0495,0.000389,0.32,0.203,0.148,127.977,4.121816667
low,edm,electro house,0.843,0.844,2,-4.779,major,0.0749,0.000609,0.166,0.0458,0.727,127.98,4.75
low,edm,electro house,0.662,0.665,3,-5.689,minor,0.18,0.000519,0.0515,0.118,0.332,127.936,3.5039
low,edm,electro house,0.534,0.957,1,-4.025,major,0.0455,8.05E-05,0.758,0.266,0.52,95.046,2.610533333
low,edm,electro house,0.786,0.955,5,-6.369,minor,0.0606,0.000906,0.849,0.396,0.745,125.996,3.333583333
low,edm,electro house,0.674,0.881,1,-4.15,minor,0.0573,0.00792,0.576,0.127,0.0475,104.962,3.0786
low,edm,electro house,0.876,0.824,1,-6.292,major,0.101,0.11,0.739,0.0828,0.725,123.007,2.933333333
low,edm,electro house,0.941,0.944,6,-4.094,major,0.235,0.00419,0.0215,0.0896,0.573,124.042,3.26815
low,edm,electro house,0.516,0.958,0,-1.802,minor,0.0698,0.00323,8.65E-05,0.315,0.538,126.039,2.103166667
low,edm,electro house,0.658,0.97,9,-1.262,major,0.0527,0.000374,0.56,0.0884,0.192,128.039,3.8125
low,edm,electro house,0.569,0.974,5,-4.825,minor,0.0435,0.00575,0.962,0.232,0.0683,130.039,2.401366667
low,edm,electro house,0.558,0.755,10,-4.509,major,0.0509,0.0755,0.00432,0.189,0.287,127.939,3.4375
low,edm,electro house,0.655,0.899,11,-2.314,minor,0.0372,0.00273,3.76E-05,0.34,0.707,126.021,2.920633333
low,edm,electro house,0.595,0.502,10,-13.756,major,0.131,0.347,0,0.121,0.288,154.926,3.183333333
low,edm,electro house,0.705,0.632,5,-3.561,major,0.0375,0.197,4.64E-06,0.158,0.502,99.957,2.785733333
low,edm,electro house,0.765,0.782,5,-4.852,minor,0.116,0.0125,0.857,0.0737,0.733,125.032,4.197666667
low,edm,electro house,0.71,0.964,1,-1.257,minor,0.0502,0.0314,0.0145,0.294,0.72,128.068,2.716666667
low,edm,electro house,0.74,0.641,5,-4.199,minor,0.0336,0.0117,0.405,0.358,0.601,128.026,4.625166667
low,edm,electro house,0.852,0.463,7,-8.399,major,0.0694,0.00388,0.764,0.133,0.479,126.992,4.121333333
low,edm,electro house,0.609,0.824,0,-8.251,minor,0.0795,0.0913,2.88E-05,0.134,0.36,127.072,3.263883333
low,edm,electro house,0.661,0.943,4,-2.52,minor,0.0392,0.0188,0.000231,0.272,0.71,128.16,3.304683333
low,edm,electro house,0.57,0.836,10,-4.414,minor,0.0706,0.00334,0.000469,0.0909,0.712,127.917,2.625
low,edm,electro house,0.588,0.697,3,-4.744,minor,0.0372,0.186,0.000219,0.103,0.225,125.157,3.173616667
low,edm,electro house,0.81,0.634,8,-7.859,major,0.0639,0.00924,0.848,0.118,0.505,120.002,3.858333333
high,edm,electro house,0.706,0.855,10,-5.377,major,0.215,0.0911,0,0.347,0.293,107.184,3.354216667
low,edm,electro house,0.572,0.81,1,-5.791,minor,0.0558,0.0157,6.53E-06,0.13,0.11,126.052,3.581866667
low,edm,electro house,0.641,0.734,2,-8.714,major,0.0436,0.00222,0.248,0.0966,0.157,150.024,3.946666667
low,edm,electro house,0.679,0.969,2,-1.79,major,0.0745,0.012,0.72,0.0529,0.212,130.017,3.015383333
low,edm,electro house,0.81,0.983,9,-1.979,major,0.237,0.00035,0.903,0.155,0.158,129.008,3.8217
low,edm,electro house,0.774,0.521,7,-13.31,minor,0.056,0.145,0.382,0.114,0.537,122.991,4.1203
low,edm,electro house,0.646,0.98,4,-2.341,minor,0.0941,0.00087,0.644,0.656,0.406,130.009,3.815383333
low,edm,electro house,0.736,0.677,4,-7.036,minor,0.0352,0.00114,0.844,0.0949,0.0747,121.01,4.30645
high,edm,electro house,0.722,0.687,0,-5.189,major,0.0556,0.00949,0.00413,0.0462,0.619,128.013,6.227116667
low,edm,electro house,0.71,0.751,2,-4.455,major,0.0646,0.000119,0.892,0.102,0.311,128.016,4.063483333
low,edm,electro house,0.717,0.752,0,-6.933,major,0.065,0.251,0.000468,0.0802,0.14,123.97,4.687783333
low,edm,electro house,0.482,0.769,6,-4.473,major,0.0549,0.0343,0.00498,0.0953,0.427,149.69,4.453333333
low,edm,electro house,0.617,0.986,4,-1.844,major,0.484,0.0048,0.000831,0.559,0.602,150.04,2.893333333
low,edm,electro house,0.709,0.933,11,-5.117,major,0.167,0.000688,0.271,0.245,0.133,127.993,3.65625
low,edm,electro house,0.545,0.814,9,-4.398,minor,0.0409,0.028,0,0.0969,0.696,104.93,2.61905
low,edm,electro house,0.639,0.717,0,-5.479,major,0.18,0.00136,0.0404,0.523,0.272,128.012,4.6875
low,edm,electro house,0.712,0.806,0,-4.202,major,0.252,0.00765,5.05E-06,0.146,0.64,126.018,2.820833333
high,edm,electro house,0.786,0.696,9,-5.796,minor,0.0428,0.0234,0.0019,0.0839,0.306,121.974,4.667833333
low,edm,electro house,0.626,0.989,11,-3.647,minor,0.0673,4.44E-05,0.0672,0.27,0.437,127.999,3.738316667
low,edm,electro house,0.698,0.895,10,-5.062,minor,0.369,0.152,0.569,0.32,0.654,180.027,2.977783333
low,edm,electro house,0.428,0.656,11,-3.712,major,0.075,0.0751,0.181,0.15,0.355,79.648,3.648883333
low,edm,electro house,0.699,0.861,4,-3.09,minor,0.173,0.0589,2.64E-06,0.0794,0.315,125.942,3.440883333
low,edm,electro house,0.745,0.938,7,-3.877,major,0.0695,0.00186,0.946,0.0915,0.686,128.034,4.816666667
low,edm,electro house,0.867,0.922,10,-4.597,minor,0.12,0.0209,0.389,0.461,0.159,135.056,3.437033333
low,edm,electro house,0.756,0.772,8,-4.379,major,0.0509,0.142,8.21E-06,0.0993,0.628,113.944,3.016666667
low,edm,electro house,0.319,0.902,8,-2.703,minor,0.065,0.0486,0,0.307,0.225,152.019,3.23685
low,edm,electro house,0.578,0.962,8,-2.645,major,0.0511,0.00629,0.0403,0.276,0.0335,150.059,3.093333333
low,edm,electro house,0.738,0.974,1,-3.247,major,0.0906,0.000238,0.667,0.0826,0.265,128.044,3.75
low,edm,electro house,0.631,0.879,5,-3.275,major,0.0398,6.89E-05,0.887,0.169,0.157,108.956,4.439266667
low,edm,electro house,0.69,0.668,7,-3.702,major,0.101,0.00363,0.33,0.0768,0.43,110.972,3.531716667
low,edm,electro house,0.587,0.787,9,-3.472,major,0.0941,0.00046,0.789,0.0835,0.266,128.013,6.0625
low,edm,electro house,0.639,0.911,7,-4.257,major,0.216,0.041,0.0103,0.707,0.366,114.971,2.434783333
low,edm,electro house,0.883,0.725,5,-5.977,minor,0.0953,0.106,0.311,0.089,0.584,127.98,4.623383333
low,edm,electro house,0.777,0.69,11,-5.905,major,0.0412,0.0252,0.00188,0.133,0.465,119.944,4.363766667
low,edm,electro house,0.457,0.892,9,-5.628,minor,0.0511,0.00271,0.852,0.102,0.217,180.068,4.135083333
low,edm,electro house,0.818,0.879,7,-4.677,minor,0.205,0.0912,0.00561,0.14,0.256,123.98,3.258066667
high,edm,electro house,0.422,0.711,2,-4.809,minor,0.0385,0.0176,0,0.559,0.321,128.066,4.074216667
high,edm,electro house,0.747,0.776,10,-5.898,minor,0.0722,0.0233,1.38E-05,0.761,0.67,125.07,2.45045
low,edm,electro house,0.72,0.781,6,-4.975,minor,0.0569,0.0171,1.78E-06,0.215,0.349,126.004,3.55555
low,edm,electro house,0.57,0.873,5,-5.188,minor,0.07,0.00853,0,0.365,0.236,125.086,2.852216667
low,edm,electro house,0.608,0.918,0,-1.137,minor,0.0684,0.199,0,0.309,0.422,126.022,3.033333333
low,edm,electro house,0.661,0.979,1,-4.401,minor,0.0812,0.00665,0.234,0.0837,0.683,125.981,2.539683333
low,edm,electro house,0.494,0.817,1,-7.631,minor,0.175,0.105,0.00217,0.207,0.187,127.915,3.75
low,edm,electro house,0.511,0.795,6,-3.901,minor,0.0509,0.0461,0,0.138,0.415,129.855,3.569233333
low,edm,electro house,0.56,0.934,11,-2.984,major,0.0378,0.00457,3.11E-06,0.297,0.325,134.004,3.35075
low,edm,electro house,0.498,0.916,6,-3.97,major,0.088,0.0054,8.07E-05,0.111,0.302,127.786,2.699216667
low,edm,electro house,0.598,0.858,10,-4.971,minor,0.102,0.0562,0.0264,0.324,0.293,128.011,2.53125
low,edm,electro house,0.618,0.905,2,-2.961,major,0.0497,0.242,0.0196,0.318,0.287,126.052,3.142933333
low,edm,electro house,0.722,0.922,4,-4.243,minor,0.124,0.161,0.826,0.438,0.297,125.07,2.736
low,edm,electro house,0.63,0.906,3,-4.877,minor,0.155,0.0776,2.09E-06,0.175,0.343,128.096,3.40625
low,edm,electro house,0.504,0.87,4,-4.828,major,0.0449,0.0164,0,0.125,0.276,127.997,4.40625
low,edm,electro house,0.572,0.811,6,-4.874,minor,0.066,0.00887,5.65E-06,0.124,0.332,125.946,3.44445
low,edm,electro house,0.553,0.827,2,-5.381,major,0.0482,0.00188,0,0.304,0.153,132.077,2.791666667
low,edm,electro house,0.724,0.813,11,-4.447,major,0.0346,0.0327,0.0104,0.0497,0.51,125.997,2.888966667
low,edm,electro house,0.723,0.87,6,-4.96,major,0.0354,0.00266,3.50E-06,0.0581,0.509,127.932,3.1179
low,edm,electro house,0.617,0.694,6,-4.516,major,0.0399,0.278,3.51E-05,0.286,0.426,127.968,3.09375
low,edm,electro house,0.518,0.914,1,-4.853,major,0.0425,7.73E-05,0.709,0.609,0.154,130.197,2.784616667
low,edm,electro house,0.483,0.738,11,-6.714,major,0.0393,0.0261,0,0.386,0.291,126.091,3.246033333
low,edm,electro house,0.615,0.935,10,-3.411,major,0.156,0.0256,0.00273,0.38,0.507,125.993,2.61905
low,edm,electro house,0.641,0.925,0,-5.642,minor,0.0376,0.0474,2.99E-05,0.159,0.617,121.963,3.038266667
low,edm,electro house,0.741,0.733,1,-4.572,minor,0.0367,0.143,0,0.103,0.549,125.962,2.918316667
low,edm,electro house,0.675,0.919,8,-5.385,major,0.127,0.0799,0,0.143,0.585,124.982,2.717483333
low,edm,electro house,0.616,0.963,0,-2.54,minor,0.0395,0.198,0.00231,0.174,0.387,125.987,3.340483333
low,edm,electro house,0.355,0.789,5,-4.358,minor,0.165,0.0148,0,0.0355,0.169,80.444,3.961433333
low,edm,electro house,0.518,0.746,4,-4.831,major,0.0436,0.0226,3.56E-06,0.633,0.255,128.075,3.898433333
low,edm,electro house,0.722,0.96,2,-2.869,minor,0.0962,0.0692,0.000959,0.395,0.56,123.05,3.252033333
low,edm,electro house,0.438,0.767,3,-4.335,major,0.0422,0.0173,0,0.116,0.244,127.96,3.195316667
low,edm,electro house,0.57,0.898,6,-4.469,minor,0.0498,0.00906,0.000131,0.2,0.176,125.983,2.888883333
low,edm,electro house,0.676,0.918,1,-6.705,major,0.0449,0.00022,0.892,0.465,0.364,125.975,3.36525
low,edm,electro house,0.674,0.927,11,-3.663,minor,0.104,0.122,1.63E-06,0.548,0.403,123.987,2.870966667
low,edm,electro house,0.72,0.957,5,-1.689,minor,0.0735,0.00106,0.00441,0.0298,0.191,128.007,4.085933333
low,edm,electro house,0.632,0.816,8,-4.584,major,0.0349,0.00205,0.106,0.119,0.134,127.95,3.375
low,edm,electro house,0.599,0.873,1,-2.61,minor,0.0312,0.00821,0.0041,0.0864,0.223,126,3.20635
low,edm,electro house,0.615,0.95,0,-3.823,major,0.0393,0.00942,0.887,0.178,0.368,125.008,3.392
high,edm,electro house,0.333,0.985,5,-2.843,minor,0.0563,0.0326,0.769,0.226,0.393,135.24,3.163766667
low,edm,electro house,0.765,0.733,4,-6.302,major,0.0582,0.205,1.28E-05,0.593,0.47,125.037,3.68
low,edm,electro house,0.69,0.881,1,-4.552,major,0.0372,0.000287,0.105,0.322,0.294,128.016,2.921866667
low,edm,electro house,0.747,0.897,5,-4.257,minor,0.0642,0.0104,0.763,0.0541,0.177,126.036,2.928566667
high,edm,electro house,0.726,0.763,4,-6.872,major,0.0882,0.524,2.64E-06,0.0943,0.516,128.02,2.671866667
low,edm,electro house,0.506,0.923,9,-2.371,minor,0.0429,0.0568,0.0159,0.0549,0.335,127.681,3.371533333
low,edm,electro house,0.639,0.591,7,-3.905,minor,0.0344,0.128,6.69E-06,0.159,0.305,128.002,3.75
low,edm,electro house,0.644,0.907,11,-5.791,major,0.0359,0.0032,0,0.157,0.349,126.003,2.3254
low,edm,electro house,0.591,0.825,0,-4.02,minor,0.0768,0.0922,0,0.148,0.579,126.064,3.079366667
low,edm,electro house,0.574,0.605,10,-6.193,major,0.0397,0.0963,0,0.206,0.242,127.952,3.289066667
low,edm,electro house,0.71,0.931,1,-3.285,minor,0.101,0.00321,0.000195,0.148,0.192,126.176,2.9365
low,edm,electro house,0.584,0.79,11,-6.128,major,0.0589,0.0455,0,0.213,0.291,127.972,3.984366667
low,edm,electro house,0.607,0.859,6,-3.995,major,0.0405,0.104,0.427,0.135,0.268,128.013,2.632816667
low,edm,electro house,0.742,0.898,11,-6.445,minor,0.0812,5.35E-05,0.56,0.204,0.28,124.009,3.070266667
low,edm,electro house,0.609,0.685,5,-5.063,minor,0.034,0.129,0.000146,0.234,0.276,127.984,2.7
low,edm,electro house,0.564,0.615,1,-6.066,major,0.0314,0.185,0,0.114,0.248,127.932,2.960933333
low,edm,electro house,0.517,0.829,11,-5.62,minor,0.0456,0.0196,0,0.0956,0.483,127.07,3.35525
low,edm,electro house,0.65,0.658,9,-4.319,major,0.0331,0.108,0.000312,0.117,0.472,128.036,2.703116667
low,edm,electro house,0.744,0.925,1,-4.312,major,0.0558,0.0394,0.000306,0.295,0.7,124.046,2.740766667
low,edm,electro house,0.448,0.917,3,-3.278,major,0.0483,0.00172,1.13E-05,0.151,0.243,127.976,3.625
low,edm,electro house,0.511,0.716,2,-4.028,major,0.0572,0.059,0,0.214,0.226,124.947,3.136
low,edm,electro house,0.745,0.929,6,-3.191,major,0.153,0.118,0.000496,0.609,0.302,125.036,3.424
low,edm,electro house,0.603,0.847,8,-3.652,major,0.0277,0.289,0.00145,0.363,0.547,128.032,2.625083333
high,edm,electro house,0.587,0.92,0,-4.697,minor,0.0914,0.0936,0.073,0.185,0.35,126.035,2.873016667
low,edm,electro house,0.817,0.987,6,-3.344,minor,0.231,0.0038,0.0432,0.33,0.643,128.002,2.53125
low,edm,electro house,0.772,0.747,0,-6.718,major,0.0673,0.00602,0.0231,0.243,0.63,127.976,2.207033333
high,edm,electro house,0.466,0.612,8,-4.855,minor,0.0307,0.0655,4.07E-06,0.132,0.236,128.114,3.98445
low,edm,electro house,0.705,0.869,2,-5.234,major,0.0588,0.107,0.000362,0.0917,0.383,124.973,2.90245
low,edm,electro house,0.658,0.934,8,-1.965,minor,0.101,0.0123,0.000231,0.137,0.209,127.957,4.9375
low,edm,electro house,0.69,0.809,1,-3.21,major,0.216,0.00766,0.422,0.187,0.369,126.02,3.891383333
low,edm,electro house,0.634,0.953,10,-2.934,minor,0.0633,0.195,8.08E-05,0.115,0.587,130.016,4.938466667
low,edm,electro house,0.723,0.742,11,-8.371,minor,0.103,0.064,0.567,0.373,0.273,122.042,3.055116667
low,edm,electro house,0.681,0.969,11,-1.83,major,0.13,0.00451,0.221,0.526,0.184,124.936,3.39465
low,edm,electro house,0.743,0.943,2,-1.966,major,0.296,0.0254,0.0703,0.402,0.177,127.978,3.78125
low,edm,electro house,0.725,0.817,8,-5.356,major,0.102,0.00729,0.0337,0.135,0.652,128.014,3.3125
low,edm,electro house,0.553,0.976,11,-3.169,major,0.157,0.0373,0.122,0.186,0.362,130.028,3.948133333
low,edm,electro house,0.674,0.977,8,-2.554,minor,0.109,0.00705,0.794,0.11,0.731,169.92,2.84705
low,edm,electro house,0.75,0.889,2,-4.968,major,0.0866,0.0658,0.0168,0.356,0.386,125.053,2.706283333
low,edm,electro house,0.664,0.953,9,-3.794,major,0.249,0.00961,0.00665,0.263,0.21,125.679,4.764333333
low,edm,electro house,0.68,0.742,7,-7.391,major,0.196,0.000175,0.474,0.265,0.107,121.616,2.36885
low,edm,electro house,0.779,0.932,2,-3.568,major,0.255,0.00424,0.498,0.734,0.211,127.983,3.838133333
low,edm,electro house,0.875,0.931,9,-5.26,minor,0.092,0.00164,0.000585,0.0757,0.681,128.012,3.003
low,edm,electro house,0.674,0.907,2,-0.439,major,0.174,0.000587,0.284,0.0723,0.169,126.012,3.396833333
low,edm,electro house,0.69,0.854,8,-4.895,major,0.103,0.0114,0.793,0.0662,0.618,150.014,2.893333333
low,edm,electro house,0.783,0.966,7,-2.943,major,0.0513,0.128,0.391,0.092,0.209,125.011,2.928116667
low,edm,electro house,0.662,0.941,1,-1.641,major,0.0626,0.000375,0.029,0.292,0.579,149.982,2.786666667
low,edm,electro house,0.689,0.924,0,-4.242,major,0.26,0.0121,5.95E-05,0.605,0.686,129.987,4
low,edm,electro house,0.659,0.951,10,-3.127,minor,0.158,0.00383,0.017,0.334,0.543,126.097,2.900983333
low,edm,electro house,0.54,0.923,2,-6.288,major,0.0435,0.0013,0.783,0.339,0.134,124.993,2.912
low,edm,electro house,0.805,0.895,1,-3.527,major,0.109,0.00159,0.124,0.44,0.196,126.042,2.476183333
low,edm,electro house,0.843,0.858,1,-3.783,major,0.138,0.0192,0.551,0.0632,0.846,124.046,3.363066667
low,edm,electro house,0.607,0.957,1,-6.474,major,0.0713,2.32E-05,0.142,0.155,0.333,150.026,3.096133333
low,edm,electro house,0.759,0.83,2,-2.798,major,0.0507,0.0125,0.162,0.492,0.35,128.04,3.6875
low,edm,electro house,0.838,0.866,1,-4.475,minor,0.0718,0.216,3.13E-05,0.417,0.703,127.992,2.997066667
low,edm,electro house,0.893,0.74,10,-2.948,minor,0.114,0.00179,3.99E-05,0.0734,0.644,127.978,2.714983333
low,edm,electro house,0.598,0.768,10,-4.406,minor,0.206,0.000603,0.825,0.584,0.176,99.162,3.517783333
low,edm,electro house,0.705,0.925,7,-4.894,major,0.104,0.00451,0.535,0.072,0.103,125.961,3.714283333
low,edm,electro house,0.641,0.922,5,-3.09,minor,0.0431,0.0331,0.0857,0.153,0.177,150.016,5.226666667
low,edm,electro house,0.823,0.752,2,-8.268,major,0.205,0.0119,0.444,0.0474,0.606,126.005,2.8228
low,edm,electro house,0.501,0.913,8,-3.68,major,0.0657,1.78E-05,0.324,0.18,0.366,75.026,4.64
low,edm,electro house,0.627,0.723,2,-2.065,major,0.0512,0.00052,0.712,0.792,0.231,99.937,3.79
low,edm,electro house,0.77,0.956,1,-2.794,minor,0.236,0.000177,0.739,0.421,0.682,124.978,3.39685
low,edm,electro house,0.737,0.905,4,-1.965,major,0.0785,0.00873,0.237,0.276,0.337,104.98,3.552383333
low,edm,electro house,0.815,0.955,0,-2.092,major,0.091,0.0592,0.685,0.17,0.0977,128.027,2.554683333
low,edm,electro house,0.73,0.977,11,-1.043,minor,0.104,0.0908,0.028,0.259,0.35,135.068,4.088883333
low,edm,electro house,0.762,0.846,11,-1.172,major,0.0482,0.0445,0.127,0.126,0.165,124.035,3.535283333
low,edm,electro house,0.808,0.94,10,-5.839,minor,0.204,0.00159,0.6,0.0994,0.364,125.04,2.91225
low,edm,electro house,0.861,0.83,8,-4.528,major,0.159,0.003,0.0467,0.0525,0.805,122.015,3.312
low,edm,electro house,0.733,0.981,6,-2.816,minor,0.058,0.011,0.941,0.0412,0.468,127.987,3.625
low,edm,electro house,0.499,0.899,4,-3.734,minor,0.307,0.182,2.15E-06,0.126,0.188,154.849,2.71625
low,edm,electro house,0.653,0.966,0,-4.588,major,0.125,0.00355,0.692,0.151,0.504,128.987,4.688
low,edm,electro house,0.781,0.931,7,-6.246,major,0.177,0.00291,0.000887,0.209,0.49,124.96,2.790083333
